customer_id,email,phone,age,registration_date,purchase_amount,status
8885,user8885@gmail.com,+79269466960,31,2024-02-08,17303,Regular
8886,user8886@yandex.ru,+79984847826,58,2023-06-05,41313,Regular
8887,user8887@gmail.com,+79359335444,46,2024-02-25,20850,Regular
8888,@gmail.com,+79311105935,29,2023-12-17,45428,VIP
8889,,+79934506232,29,2025-09-01,16029,Regular
8890,user8890@yandex.ru,,35,2024-10-13,46385,VIP
8891,user8891@gmail.com,+79886765522,51,2024-07-07,4443,Regular
8892,user8892@,+79385927361,999,2023-04-17,49598,Regular
8893,user8893@gmail.com,+79095420036,25,2025-11-17,28497,VIP
549,user8894@gmail.com,+79432885559,40,2023-08-26,29779,VIP
8895,@gmail.com,+79164964365,52,2025-01-16,16956,Regular
8896,user8896@yandex.ru,+79470406643,58,2023-05-06,33382,VIP
8897,@gmail.com,+79366865059,23,2024-05-18,14948,Regular
8898,user8898@gmail.com,+79301096743,44,2023-05-24,27866,VIP
8899,user8899@yandex.ru,+79985741383,58,2025-07-20,41347,VIP
8900,user8900@yandex.ru,+79606481960,40,2025-03-01,21755,Regular
8901,@gmail.com,+79369840125,37,2023-11-30,30666,VIP
8902,user8902@yandex.ru,+79450980122,51,2026-06-15,-3994,Regular
8903,user8903@gmail.com,,18,2025-01-11,36969,Premium
8904,user8904@gmail.com,+79578212429,26,2026-03-14,-1162,Regular
8905,,+79808835129,24,2024-03-13,20282,Regular
8906,user8906@yandex.ru,+79380401925,25,2025-05-26,17040,Premium
8907,user8907@gmail.com,+79302764318,60,2024-02-02,12813,Regular
8908,user8908@gmail.com,+79177198921,59,2024-06-23,-513,Regular
8909,,+79502840039,52,2023-04-10,21599,Regular
8910,user8910@yandex.ru,+79027437487,-5,2023-09-03,-8345,Regular
8911,user8911@yandex.ru,+79832649904,21,2024-07-24,10822,Regular
8912,user8912_invalid,+79072879011,20,2023-04-27,30952,Regular
8913,user8913@gmail.com,+79375809553,27,2024-12-06,8331,Premium
8914,user8914@gmail.com,+79505346248,40,2024-10-27,14009,Premium
8915,user8915@yandex.ru,+79445987924,150,2024-10-17,13757,Regular
8916,user8916@yandex.ru,+79983775848,30,2025-10-18,18014,Regular
8917,user8917@gmail.com,+79292443351,150,2024-09-17,10540,Premium
8918,user8918@gmail.com,,48,2025-08-02,16163,Regular
8919,user8919@gmail.com,+79557047367,49,2025-11-29,25291,Premium
8920,user8920@gmail.com,+79312627994,50,2024-06-07,40748,Regular
8921,user8921@gmail.com,+79829238150,28,2023-02-04,26592,VIP
8922,user8922@gmail.com,+79553182792,40,2023-12-12,45929,VIP
8923,user8923_invalid,+79044276212,-5,2025-03-10,47181,Premium
8924,user8924@gmail.com,,64,2023-08-13,30025,VIP
8925,user8925@gmail.com,+79227427403,62,2024-03-16,6074,Regular
8926,user8926@gmail.com,+79077426537,37,2023-03-27,39185,VIP
8927,user8927@yandex.ru,+79741157690,60,2025-06-04,38378,Premium
8928,user8928@yandex.ru,,54,2025-05-16,49752,VIP
8929,user8929@gmail.com,+79252872713,58,2026-07-15,16228,Premium
8930,user8930@gmail.com,+79583930947,21,2024-07-17,35258,Premium
8931,user8931@yandex.ru,+79098819898,64,2023-05-14,48495,Regular
8932,user8932@gmail.com,+79580420935,42,2024-05-27,-8548,Regular
8933,user8933@yandex.ru,+79052910959,59,2023-10-24,11030,Regular
8934,user8934@gmail.com,+79462699853,56,2025-04-07,2938,Regular
8935,user8935@yandex.ru,,33,2025-09-02,-8513,Regular
8936,user8936@yandex.ru,+79567486875,33,2023-08-10,47388,Regular
8937,user8937@gmail.com,+79666717472,61,2024-08-13,27177,Regular
8938,user8938@gmail.com,+79929903566,50,2025-06-27,27869,VIP
8939,user8939@yandex.ru,+79941819591,-5,2025-06-24,48713,Regular
8940,user8940@gmail.com,+79805378711,41,2024-12-29,19018,Premium
8941,@gmail.com,+79060223473,41,2025-05-04,32533,Regular
8942,user8942@gmail.com,+79919345729,999,2024-03-29,19208,Premium
8943,user8943@yandex.ru,+79317317867,53,2026-03-01,1641,Regular
8944,user8944@gmail.com,+79001510823,22,2024-05-15,19761,Premium
8945,user8945@yandex.ru,+79354675849,63,2025-04-25,25257,VIP
8946,,+79155502469,46,2024-11-11,14517,Regular
5204,user8947@gmail.com,+79592607036,35,2023-04-19,11896,Premium
8948,,+79071077286,63,2024-02-04,-8900,Regular
8949,user8949@yandex.ru,+79826220691,63,2024-03-11,30318,Regular
8950,user8950@gmail.com,+79138130280,42,2025-05-05,-2998,Regular
8951,user8951@gmail.com,+79371487778,63,2025-02-13,4131,Regular
8952,user8952@gmail.com,+79334769791,49,2023-03-16,10563,Premium
8953,,+79531813268,24,2024-05-24,37556,Premium
8954,user8954@yandex.ru,+79570436691,52,2024-07-14,5660,Premium
8955,user8955_invalid,+79484208217,53,2023-01-05,9089,Premium
8956,user8956@gmail.com,+79098556456,51,2025-04-22,17705,Regular
8957,user8957@yandex.ru,+79103910031,36,2023-09-03,-8068,Regular
8958,user8958@yandex.ru,+79357493607,24,2023-02-27,19715,Premium
8959,user8959@yandex.ru,,18,2023-11-10,13993,Premium
8960,user8960@yandex.ru,+79042733286,28,2025-06-22,12808,Premium
7016,user8961@gmail.com,+79244820428,25,2024-09-20,43479,Regular
8962,user8962@gmail.com,+79341448765,51,2024-07-01,-6391,Regular
8963,user8963@yandex.ru,+79181338070,30,2024-12-01,46075,Premium
5382,,,28,2024-09-03,14678,Regular
8965,user8965@yandex.ru,+79539622371,20,2023-10-10,11565,Premium
8966,,,42,2024-07-13,25018,Regular
8967,user8967@yandex.ru,+79093398780,29,2023-12-11,28951,VIP
8968,user8968@gmail.com,+79361865119,999,2025-02-18,21236,Regular
8969,user8969@yandex.ru,+79113627306,58,2023-11-23,48038,Regular
705,user8970@gmail.com,+79023826806,40,2024-09-17,33074,Regular
8971,,+79202850608,43,2023-03-07,40385,VIP
8972,user8972@gmail.com,+79925604760,58,2024-01-16,37023,Premium
8973,user8973@yandex.ru,+79993815822,58,2025-08-21,37695,VIP
8974,user8974@gmail.com,+79844366093,62,2023-03-25,11778,Premium
8975,user8975@yandex.ru,+79264668848,25,2025-06-18,49184,Premium
8976,user8976@yandex.ru,+79388429629,20,2024-12-08,11405,Regular
8977,user8977@yandex.ru,+79583759562,56,2023-04-12,13869,Premium
8978,user8978@gmail.com,+79547543827,51,2025-03-22,41347,Premium
8979,user8979@gmail.com,,150,2024-09-30,34972,VIP
8980,user8980@gmail.com,+79749773103,22,2023-07-04,46072,Regular
8981,user8981@yandex.ru,+79411644142,58,2024-11-26,20573,Regular
8982,user8982@yandex.ru,+79807044801,33,2023-12-05,-5921,Regular
8983,user8983@gmail.com,,56,2025-03-26,39907,VIP
8984,user8984@yandex.ru,+79814237170,45,2024-02-06,18273,Premium
8985,user8985@gmail.com,+79716555485,59,2025-07-22,-1847,Regular
8986,user8986@gmail.com,,43,2024-12-13,30213,Premium
8987,user8987@gmail.com,,47,2023-09-25,47892,Regular
8988,user8988@yandex.ru,+79105962355,48,2025-03-07,11316,Regular
8989,user8989_invalid,+79947530191,59,2023-05-27,-3576,Regular
8990,,+79246723834,29,2025-03-28,38572,Premium
8991,user8991@yandex.ru,,150,2025-02-15,49594,Premium
8992,user8992@yandex.ru,+79018161279,150,2023-06-29,45798,Premium
8993,user8993@yandex.ru,,37,2023-08-31,41753,Regular
8994,user8994@yandex.ru,+79236012113,-5,2023-02-23,30379,VIP
8995,user8995@yandex.ru,+79260508144,18,2024-01-16,6958,Premium
8996,user8996@yandex.ru,,-5,2024-06-15,41039,Premium
8997,user8997@yandex.ru,,27,2025-08-27,36396,Premium
8998,@gmail.com,,42,2024-09-10,42420,Premium
8999,user8999@gmail.com,+79592776021,19,2024-11-26,2418,Regular
9000,user9000@gmail.com,+79179868335,150,2025-01-03,7532,Regular
9001,user9001@gmail.com,,45,2024-03-03,30081,Regular
9002,user9002@yandex.ru,+79032517850,57,2024-11-03,44742,Premium
9003,user9003@yandex.ru,+79474270211,28,2024-04-03,33113,Regular
9004,user9004@gmail.com,+79350687627,51,2024-03-05,23831,Premium
9005,user9005@gmail.com,+79852262173,51,2023-12-11,937,Regular
9006,user9006@yandex.ru,+79789714856,47,2023-07-23,46690,Premium
9007,user9007@yandex.ru,,45,2023-05-15,10387,Premium
9008,user9008@yandex.ru,,45,2023-03-10,34936,Regular
9009,user9009@yandex.ru,,54,2024-12-08,28600,VIP
9010,user9010@gmail.com,+79797130006,54,2025-07-27,30235,Premium
9011,user9011@yandex.ru,,55,2023-09-24,-4469,Regular
9012,user9012@gmail.com,,62,2024-10-07,33751,Premium
9013,user9013@,+79944601487,63,2024-02-05,24951,Regular
9014,user9014@yandex.ru,+79866059871,33,2024-02-06,-6119,Regular
9015,,+79142683306,-5,2025-02-08,-4234,Regular
9016,user9016@gmail.com,+79245193893,41,2024-02-27,11495,Premium
9017,user9017@yandex.ru,+79147582259,31,2025-08-20,7550,Premium
9018,user9018@gmail.com,+79747081631,63,2025-10-04,22285,VIP
9019,user9019@gmail.com,+79494642522,27,2024-06-26,5620,Premium
9020,user9020@yandex.ru,,47,2025-04-04,17199,Premium
9021,user9021@yandex.ru,,26,2022-12-19,5993,Premium
9022,user9022@gmail.com,+79913040555,23,2023-04-08,44690,Premium
9023,,+79338428518,31,2024-08-16,14166,Premium
9024,user9024@yandex.ru,+79390708429,24,2024-06-04,45077,Regular
9025,user9025@yandex.ru,+79657714649,54,2024-11-12,1659,Regular
9026,user9026@gmail.com,+79028123395,38,2024-10-23,48299,Regular
9027,user9027@gmail.com,+79352071802,38,2023-06-06,3954,Regular
9028,user9028@gmail.com,+79347656218,999,2023-10-22,4037,Regular
9029,user9029@yandex.ru,,51,2024-12-10,-9738,Regular
9030,user9030@gmail.com,+79572649571,58,2023-09-15,22842,Regular
9031,user9031@gmail.com,+79070463801,150,2026-01-22,9694,Regular
9032,user9032@gmail.com,,64,2023-07-01,12277,Premium
9033,user9033@yandex.ru,+79099058869,20,2025-05-16,17303,Premium
9034,user9034@yandex.ru,,51,2025-04-14,22889,VIP
9035,user9035@yandex.ru,+79149755498,57,2024-12-22,-3375,Regular
9036,@gmail.com,+79818979778,25,2023-12-01,20727,Regular
9037,user9037@gmail.com,+79810024576,57,2025-08-07,22744,VIP
9038,user9038@yandex.ru,,64,2024-12-19,44700,VIP
9039,user9039@gmail.com,,62,2024-10-09,48202,Premium
9040,user9040@gmail.com,+79221381723,27,2023-10-26,17164,Regular
9041,,+79466692198,32,2023-03-09,4951,Regular
9042,user9042@,+79156068612,28,2025-04-18,19689,Premium
9043,user9043@gmail.com,+79682324332,63,2026-05-22,47552,Regular
9044,user9044@yandex.ru,+79313277350,35,2025-03-10,7663,Premium
9045,user9045@gmail.com,,29,2023-08-07,29920,Regular
3715,user9046@yandex.ru,,61,2024-10-12,25970,Premium
9047,user9047@yandex.ru,+79906254544,53,2025-06-24,44866,Premium
9048,user9048_invalid,+79667961414,150,2024-01-03,47939,Premium
9049,user9049@yandex.ru,+79231469701,45,2023-10-13,26707,VIP
9050,user9050@gmail.com,+79367364973,46,2025-03-11,5455,Regular
9051,user9051@gmail.com,+79211285901,64,2024-10-17,9814,Premium
9052,user9052@gmail.com,,42,2024-05-22,1759,Regular
9053,user9053@yandex.ru,+79743168835,34,2024-02-08,49603,Regular
9054,user9054@yandex.ru,+79943487668,150,2024-12-07,22758,Regular
9055,user9055@gmail.com,+79799549357,23,2023-08-14,47900,Premium
9056,user9056@yandex.ru,,45,2024-06-03,18817,Premium
9057,user9057@yandex.ru,+79336568985,-5,2024-09-21,23632,Premium
9058,user9058@yandex.ru,+79288443508,25,2024-06-01,11345,Regular
9059,user9059@gmail.com,+79179456578,58,2023-02-20,32739,Premium
9060,user9060@yandex.ru,,49,2023-09-10,28271,Premium
9061,user9061@gmail.com,,27,2023-10-04,17569,Regular
9062,,+79502302547,32,2023-02-24,4122,Regular
9063,user9063@gmail.com,,58,2025-06-11,28843,VIP
9064,user9064@gmail.com,+79483931634,41,2023-10-20,46093,Regular
9065,user9065@yandex.ru,,50,2023-06-01,47847,VIP
9066,user9066@yandex.ru,+79436794932,52,2023-09-12,3037,Regular
9067,user9067@yandex.ru,+79315770528,26,2023-03-15,4287,Regular
9068,user9068@gmail.com,+79456559826,28,2023-11-24,26592,Regular
9069,user9069_invalid,+79265738636,28,2024-01-16,21720,Regular
9070,user9070@gmail.com,,50,2025-12-05,-3211,Regular
9071,user9071@,,52,2025-07-30,31995,Premium
9072,user9072@gmail.com,+79612751899,28,2023-09-20,9896,Regular
9073,user9073@gmail.com,+79347700837,29,2026-04-26,25209,VIP
9074,user9074@gmail.com,+79276875915,58,2024-08-13,23008,Regular
9075,,+79309737090,52,2022-12-27,46281,Regular
9076,user9076@yandex.ru,+79361736651,999,2024-04-02,5960,Regular
9077,user9077@yandex.ru,+79639006029,51,2024-08-08,8612,Premium
9078,user9078@yandex.ru,,21,2025-04-15,26315,VIP
9079,user9079@gmail.com,+79540689874,38,2025-03-04,7213,Regular
9080,user9080@yandex.ru,+79162449503,53,2025-06-26,34127,VIP
9081,user9081@yandex.ru,+79067017239,22,2023-08-26,-8516,Regular
9082,user9082@gmail.com,,41,2025-02-11,37172,VIP
9083,,+79017992815,55,2023-04-30,34163,VIP
9084,user9084@yandex.ru,+79962012953,49,2026-01-23,1413,Regular
9085,,,31,2024-09-17,28071,VIP
9086,user9086@gmail.com,+79575864061,32,2024-12-05,8776,Premium
9087,user9087@yandex.ru,+79905618816,41,2024-08-05,30772,Regular
9088,user9088@yandex.ru,+79903379368,29,2024-06-13,25006,Premium
9089,user9089@yandex.ru,+79890443601,42,2025-07-14,-7065,Regular
9090,user9090@gmail.com,+79203503325,61,2024-04-20,29463,Premium
9091,user9091_invalid,+79066247961,59,2024-12-08,2248,Regular
484,,+79471359633,54,2024-01-06,27620,Regular
9093,user9093@yandex.ru,+79540325818,54,2025-06-29,28063,VIP
9094,user9094@yandex.ru,+79332319637,55,2024-05-20,652,Regular
9095,user9095@gmail.com,+79564682903,49,2023-06-22,24576,VIP
9096,,+79211665570,38,2023-09-30,21803,VIP
9097,user9097@gmail.com,,38,2023-08-09,13928,Premium
9098,user9098@gmail.com,+79564083775,37,2024-12-18,-5687,Regular
9099,user9099@yandex.ru,+79172648282,36,2024-08-06,1615,Regular
9100,user9100@yandex.ru,+79678415139,29,2023-06-12,44623,Premium
9101,@gmail.com,,34,2024-01-13,40058,Premium
9102,user9102@gmail.com,,44,2025-04-20,9885,Regular
9103,user9103@yandex.ru,+79588222916,25,2024-06-21,22466,VIP
9104,user9104@yandex.ru,+79784408581,999,2023-04-27,26200,Premium
9105,user9105@gmail.com,+79680506791,51,2023-02-06,34075,Regular
9106,user9106@yandex.ru,+79534630029,19,2023-12-05,35464,VIP
9107,user9107@gmail.com,+79296117050,29,2024-11-16,37441,Regular
9108,user9108_invalid,+79759720520,53,2025-05-14,2511,Regular
9109,user9109@gmail.com,+79592117060,-5,2023-09-12,44019,Regular
9110,user9110@gmail.com,,44,2025-09-03,49946,VIP
9111,@gmail.com,+79932373344,-5,2024-06-08,11877,Regular
9112,user9112@,+79603384893,-5,2024-03-08,47965,VIP
9113,user9113@gmail.com,,22,2024-02-02,16954,Regular
9114,@gmail.com,,54,2024-11-19,2948,Regular
9115,user9115@gmail.com,+79990491961,52,2024-04-13,4668,Regular
9116,user9116@yandex.ru,,62,2024-07-18,-1590,Regular
9117,user9117@yandex.ru,+79530441083,37,2024-01-12,43022,VIP
9118,user9118@gmail.com,,49,2024-12-23,20153,Regular
9119,user9119@yandex.ru,+79298788353,58,2023-02-28,46391,VIP
9120,user9120@yandex.ru,+79247555397,-5,2025-03-02,40132,Premium
9121,user9121@gmail.com,,63,2024-02-13,3704,Regular
9122,user9122@gmail.com,+79893293152,999,2024-06-07,5356,Premium
9123,user9123_invalid,+79382712708,29,2025-07-09,47008,VIP
9124,,+79893617702,52,2025-08-02,-3786,Regular
9125,user9125@yandex.ru,,38,2024-01-15,17562,Premium
9126,,+79201163726,999,2023-06-13,39305,Regular
9127,user9127@yandex.ru,,33,2024-01-10,15435,Premium
9128,user9128@gmail.com,+79154976827,31,2025-06-27,48774,Premium
6084,user9129@yandex.ru,+79518831917,64,2025-02-03,4583,Regular
9130,user9130@yandex.ru,+79733458623,36,2024-12-11,37847,Premium
9131,user9131@gmail.com,+79584814878,29,2023-02-14,43745,Regular
9132,user9132@yandex.ru,+79667324374,-5,2024-08-24,40828,VIP
9133,user9133@yandex.ru,+79175645178,-5,2024-11-07,-1475,Regular
9134,user9134@yandex.ru,+79544667809,46,2023-11-27,6500,Premium
9135,user9135@gmail.com,,33,2024-06-16,38709,Regular
9136,user9136@yandex.ru,+79978138054,62,2024-06-25,11527,Premium
9137,user9137@gmail.com,+79303284977,49,2023-02-01,514,Regular
9138,user9138@gmail.com,+79570995161,28,2025-09-05,23516,VIP
493,user9139@gmail.com,+79790581265,22,2023-09-22,-5927,Regular
9140,user9140@yandex.ru,+79946866710,31,2023-12-08,22940,VIP
9141,,+79109991974,59,2023-05-28,2246,Regular
9142,user9142@gmail.com,+79917689462,37,2024-02-05,3081,Regular
9143,user9143@gmail.com,,57,2024-12-28,5465,Premium
9144,user9144@gmail.com,,32,2023-10-25,-5520,Regular
9145,user9145@yandex.ru,,34,2023-11-10,35514,Premium
9146,user9146@yandex.ru,,56,2024-05-24,40577,VIP
9147,user9147@gmail.com,+79596625499,52,2024-10-30,35108,VIP
9148,user9148@yandex.ru,,21,2024-12-08,14442,Regular
9149,user9149_invalid,+79543454522,52,2024-05-30,8119,Regular
1836,user9150@yandex.ru,+79281039655,-5,2023-04-05,41652,Premium
9151,user9151@yandex.ru,+79294471942,20,2025-03-19,14674,Regular
9152,user9152@gmail.com,+79322444321,42,2024-10-01,17651,Regular
9153,user9153@gmail.com,+79674954224,64,2024-12-22,25333,Regular
9154,user9154@gmail.com,+79408124708,999,2024-12-07,27680,Regular
9155,user9155@yandex.ru,+79652224811,999,2024-10-19,45189,VIP
9156,user9156@yandex.ru,,52,2023-10-21,13203,Premium
9157,user9157@gmail.com,+79887044858,59,2023-10-18,8374,Regular
9158,user9158@yandex.ru,+79724975736,55,2024-12-18,6416,Premium
9159,user9159@yandex.ru,+79020760807,-5,2025-01-20,931,Regular
9160,user9160@gmail.com,+79070306942,41,2025-04-27,43876,Premium
9161,user9161@gmail.com,+79265794045,22,2024-07-15,-366,Regular
9162,user9162@yandex.ru,,45,2023-12-14,1058,Regular
9163,user9163@gmail.com,,57,2025-03-28,2616,Regular
9164,user9164@,+79136402498,150,2024-02-04,28135,Regular
9165,user9165_invalid,+79890291993,150,2024-05-21,-7907,Regular
9166,user9166@gmail.com,+79765998721,62,2024-07-09,22295,VIP
9167,user9167@yandex.ru,+79053744755,-5,2024-05-30,-5916,Regular
9168,user9168@gmail.com,+79978245872,32,2024-01-02,4047,Regular
9169,user9169@gmail.com,+79132764697,48,2025-06-21,29740,Premium
9170,user9170@gmail.com,+79480068662,45,2025-05-15,9382,Regular
9171,user9171@yandex.ru,+79910338189,23,2023-10-18,18037,Regular
9172,user9172@gmail.com,+79633700957,47,2023-11-26,16372,Regular
9173,user9173@gmail.com,+79555703430,20,2025-03-03,48617,Regular
9174,user9174@gmail.com,+79014449632,48,2025-10-05,36024,Regular
9175,user9175@gmail.com,+79154844308,55,2024-01-15,21974,Regular
9176,user9176@gmail.com,+79353331738,50,2024-10-06,7271,Premium
9177,user9177@gmail.com,+79042917646,43,2024-02-18,45970,VIP
9178,user9178@yandex.ru,+79585137198,59,2023-01-01,7885,Regular
9179,user9179@gmail.com,+79127708261,999,2024-07-21,39154,VIP
9180,user9180@yandex.ru,+79731219275,18,2023-02-06,49178,Premium
9181,user9181@yandex.ru,+79926631231,54,2024-05-19,22763,Regular
9182,@gmail.com,+79119627605,39,2023-11-09,36467,Regular
9183,user9183_invalid,+79472156053,59,2025-05-17,2285,Regular
9184,user9184@yandex.ru,+79365498643,59,2025-11-26,1884,Regular
9185,user9185@,+79366244453,25,2024-05-28,10213,Premium
9186,user9186@gmail.com,+79689649474,-5,2023-03-17,27661,Regular
9187,user9187@yandex.ru,,27,2024-02-08,37575,Regular
9188,user9188@yandex.ru,+79393911928,48,2026-01-21,10094,Premium
9189,user9189@gmail.com,,150,2024-03-05,-4326,Regular
9190,user9190@gmail.com,+79820740837,53,2026-02-04,25868,VIP
9191,user9191@,+79964022511,62,2023-07-25,-5342,Regular
9192,user9192@yandex.ru,+79318805901,34,2024-05-29,24862,Regular
9193,,+79661480792,58,2024-05-31,13348,Regular
9194,user9194@yandex.ru,+79276046084,26,2025-01-23,12864,Premium
9195,,+79763632648,50,2024-02-25,45787,Regular
9196,user9196@gmail.com,+79853100210,47,2023-02-24,27897,VIP
9197,user9197@gmail.com,+79728074971,999,2025-05-10,7397,Regular
9198,user9198@yandex.ru,+79135964754,34,2023-12-20,34732,Premium
9199,user9199@yandex.ru,+79006563439,50,2024-10-22,2112,Regular
9200,,+79515399779,45,2023-10-28,31989,Regular
9201,user9201@yandex.ru,+79079243997,64,2023-12-25,46050,Premium
9202,user9202@yandex.ru,+79104355168,49,2023-03-22,46423,VIP
9203,user9203@gmail.com,,150,2023-07-01,8997,Regular
9204,user9204@gmail.com,+79657566306,150,2024-04-27,26468,VIP
9205,user9205@,+79663417009,18,2024-10-22,48336,VIP
8936,user9206@gmail.com,+79738637846,999,2022-12-29,8920,Regular
9207,user9207@yandex.ru,,59,2025-05-17,49616,VIP
9208,user9208@yandex.ru,+79753318075,20,2025-03-28,29719,VIP
9209,user9209@yandex.ru,,31,2023-08-28,6667,Premium
9210,,+79370779539,999,2025-11-13,38687,Regular
9211,user9211@yandex.ru,+79308252155,999,2026-05-21,18508,Premium
9212,user9212@yandex.ru,,35,2025-02-13,34895,Premium
9213,user9213@gmail.com,+79358759628,42,2024-05-14,-4432,Regular
9214,user9214@yandex.ru,+79103178249,46,2023-11-05,13660,Regular
9215,user9215@gmail.com,+79330230809,36,2024-01-11,7966,Premium
9216,user9216@gmail.com,+79836100438,63,2024-03-12,45525,VIP
9217,,+79542326077,42,2024-03-31,35346,Premium
9218,user9218@gmail.com,+79503236491,51,2024-03-28,-3381,Regular
9219,user9219@yandex.ru,+79097002665,18,2025-07-10,43030,Premium
9220,user9220@yandex.ru,+79764071942,27,2023-03-10,11699,Regular
9221,user9221@gmail.com,+79334830172,57,2023-08-01,16535,Regular
9222,user9222@yandex.ru,,64,2025-06-06,5853,Regular
9223,user9223@gmail.com,+79144948854,45,2025-08-07,28253,Premium
9224,user9224@yandex.ru,+79679565144,40,2024-07-28,20491,Regular
9225,user9225@yandex.ru,+79634505146,26,2023-12-06,35473,Premium
9226,,+79645338261,46,2023-09-11,47999,Premium
9227,user9227@yandex.ru,,-5,2024-08-04,16156,Regular
9228,user9228@gmail.com,+79026336539,26,2025-03-29,4831,Regular
9229,user9229@gmail.com,+79310497147,150,2023-03-27,6594,Premium
9230,user9230@yandex.ru,+79582396655,52,2023-05-28,7877,Regular
9231,user9231@gmail.com,,-5,2024-01-14,33747,Premium
9232,user9232@yandex.ru,+79233368643,20,2023-04-15,43218,Regular
9233,user9233_invalid,+79697043081,52,2023-08-11,20094,Regular
9234,user9234@yandex.ru,+79188160150,59,2023-01-02,37130,Regular
9235,user9235@yandex.ru,+79642090741,18,2024-05-30,-4996,Regular
9236,user9236@yandex.ru,,50,2025-01-26,-2338,Regular
9237,user9237@gmail.com,,19,2023-08-22,9065,Premium
9238,user9238@gmail.com,,58,2023-03-02,-3936,Regular
9239,user9239@yandex.ru,+79130233407,46,2024-04-29,19754,Regular
9240,user9240@yandex.ru,,39,2024-12-04,30602,Premium
9241,user9241@yandex.ru,+79145838413,999,2023-02-10,4437,Regular
9242,user9242@gmail.com,+79618882174,31,2026-05-23,-2462,Regular
9243,user9243@yandex.ru,,45,2023-02-23,14242,Regular
9244,user9244@gmail.com,+79378076698,28,2024-10-04,18403,Regular
9245,,+79444446184,53,2024-02-07,-8746,Regular
9246,@gmail.com,+79287795525,58,2025-04-22,15444,Premium
9247,user9247@yandex.ru,+79628697662,-5,2025-07-10,22597,Regular
9248,user9248@gmail.com,+79009103047,39,2024-06-23,14728,Regular
9249,@gmail.com,+79030055111,46,2023-03-01,1308,Regular
9250,user9250@gmail.com,+79869097820,150,2023-02-24,3130,Regular
9251,user9251@gmail.com,,59,2023-08-04,39851,Premium
9252,user9252@gmail.com,+79515546171,28,2025-05-18,-5949,Regular
9253,user9253@gmail.com,+79533819982,59,2025-06-30,33885,VIP
9254,user9254@gmail.com,+79263277658,42,2023-12-20,18946,Premium
9255,user9255@gmail.com,+79090150718,63,2023-06-08,14850,Regular
9256,user9256@yandex.ru,+79638610074,51,2024-06-09,40877,Premium
9257,,+79193199550,58,2023-01-17,26870,VIP
9258,user9258@gmail.com,,59,2023-11-17,43266,Premium
9259,user9259@yandex.ru,+79881281695,53,2025-03-03,48502,Regular
9260,user9260@gmail.com,+79866436603,62,2023-05-11,28052,Premium
9261,user9261@gmail.com,+79732534721,48,2025-08-29,-2370,Regular
9262,user9262@yandex.ru,+79205936653,150,2025-06-27,32694,Regular
9263,user9263@gmail.com,+79642699051,47,2025-05-03,7129,Regular
9264,user9264@gmail.com,+79974683524,30,2024-01-12,36014,Regular
9265,,+79366294847,49,2023-10-29,23728,Regular
9266,user9266@gmail.com,+79451654853,150,2024-03-14,34250,VIP
9267,user9267_invalid,+79738673914,35,2023-07-17,25301,Premium
9268,user9268@yandex.ru,+79067288275,64,2023-12-10,40649,VIP
9269,user9269@gmail.com,+79344276222,999,2024-04-23,29015,Regular
9270,user9270@gmail.com,+79327048182,43,2024-08-08,45230,Regular
9271,user9271@gmail.com,+79764391384,38,2025-05-30,20574,Premium
9272,user9272@gmail.com,+79540854207,47,2025-08-06,32955,Regular
9273,,+79697078155,40,2024-01-09,30976,VIP
9274,user9274@yandex.ru,+79413681801,45,2023-06-15,32278,Regular
9275,user9275@yandex.ru,+79243559807,54,2024-04-22,36465,VIP
9276,user9276@gmail.com,,32,2023-07-17,8238,Regular
9277,user9277@gmail.com,+79607142988,39,2023-02-15,24447,VIP
9278,user9278@gmail.com,+79058750836,58,2023-08-20,16913,Regular
9279,user9279@gmail.com,+79762234317,64,2024-04-10,42292,VIP
9280,user9280@gmail.com,,38,2023-07-23,17629,Regular
9281,user9281@yandex.ru,+79114238833,47,2024-01-13,40916,VIP
9282,user9282@gmail.com,+79989841374,28,2024-06-24,28118,Premium
9283,user9283@,+79971655646,23,2023-05-08,-7609,Regular
9284,user9284@gmail.com,+79334470708,999,2023-04-26,784,Regular
9285,@gmail.com,+79000978866,999,2025-06-13,25687,Regular
9286,,+79262088455,150,2025-06-17,24886,Regular
9287,user9287@yandex.ru,+79197652552,54,2024-10-16,40118,VIP
9288,user9288@yandex.ru,+79218755559,43,2023-10-15,14969,Premium
9289,@gmail.com,+79334599482,57,2023-06-27,39937,Regular
9290,user9290@yandex.ru,,28,2025-01-26,486,Regular
9291,user9291@gmail.com,+79115115956,999,2025-07-25,1501,Regular
9292,user9292@yandex.ru,+79387435823,63,2022-12-25,43796,Regular
9293,user9293@yandex.ru,+79567418445,55,2023-08-25,48052,Premium
9294,user9294@yandex.ru,+79373426878,48,2026-01-18,46917,Regular
9295,user9295@yandex.ru,+79729347325,54,2024-03-20,48910,VIP
9296,user9296@yandex.ru,,45,2025-03-14,44998,VIP
9297,user9297@gmail.com,+79060722115,39,2024-10-29,-242,Regular
9298,user9298@gmail.com,+79443502619,57,2024-09-07,23353,Regular
9299,user9299@yandex.ru,+79179716315,63,2024-09-27,12225,Premium
9300,user9300@yandex.ru,,37,2024-07-03,-2235,Regular
9301,user9301@gmail.com,,38,2023-11-27,38158,Premium
